x,y,which,b0,b1,b2
-5.875,12.625,s3: poly,2712.329894263449,-276.44530419004553,7.042239082385028
-5.875,12.875,s3: poly,2832.9960109563876,-286.53293351289625,7.240383631739367
-5.875,13.125,s3: poly,3079.661026687698,-308.10151317441733,7.697271728463893
-5.625,10.625,s3: poly,1027.8094377456664,-124.17054914052139,3.6917243675615725
-5.625,10.875,s3: poly,1245.2942265492748,-145.75980700998792,4.22419539472531
-5.625,11.125,s3: poly,1512.8578354601623,-170.95275099755352,4.806228418116839
-5.625,11.625,s3: poly,1859.30307349665,-200.26227225978732,5.389096335175692
-5.625,11.875,s3: poly,2185.9862414865906,-230.71248479544232,6.087323105123235
-5.625,12.125,s3: poly,2268.6555728485164,-237.4635426700887,6.214768991192744
-5.625,12.375,s3: poly,2769.991894498912,-283.3166219860247,7.244989110194464
-5.625,12.625,s3: poly,2870.5359486079237,-291.37695319506935,7.391301156739744
-5.625,12.875,s3: poly,2683.724437064617,-272.33420396484365,6.906034033926252
-5.625,13.125,s3: poly,3010.947642487703,-301.61525843960305,7.545652410041392
-5.375,10.875,s3: poly,1362.0151928277382,-156.17507228167406,4.448863943083107
-5.375,11.125,s3: poly,1518.5486885267371,-169.8162760220215,4.737558255664296
-5.375,11.375,s3: poly,1880.9928267156458,-203.5136836914771,5.50532405506188
-5.375,11.625,s3: poly,2156.8930627894456,-227.90089797658644,6.024759136442848
-5.375,11.875,s3: poly,2242.555342395434,-235.49520798842954,6.184611707323842
-5.375,12.125,s3: poly,2168.6951192266083,-228.55500614909622,6.02020860748666
-5.375,12.375,s3: poly,2484.00844015026,-256.7934521046724,6.6374371359438715
-5.375,12.625,s3: poly,2787.4272475650764,-283.98868514906223,7.232610954245329
-5.375,12.875,s3: poly,2845.700359111853,-287.9827534400951,7.283044068199769
-5.375,13.125,s3: poly,2911.0187963023327,-292.4281244778698,7.337832443256133
-5.125,11.375,s3: poly,2080.1297936375495,-221.22474645287477,5.887528395581377
-5.125,11.625,s3: poly,2187.370550850539,-230.76640101180453,6.092907421877063
-5.125,11.875,s3: poly,1987.4834507560572,-211.92437417388405,5.650234803467937
-5.125,12.125,s3: poly,2354.2598325081685,-245.37516012963698,6.396027305136083
-5.125,12.375,s3: poly,2327.336350835738,-241.5502033864043,6.268548260756391
-5.125,12.625,s3: poly,2663.324396433228,-271.96008937983703,6.941359312317334
-5.125,12.875,s3: poly,2867.0623001892645,-289.93167261570443,7.326579100575647
-5.125,13.125,s3: poly,2878.8041518253294,-289.49987852223023,7.272985378042861
-4.875,11.625,s3: poly,1780.759433687645,-191.81996605954578,5.166119098204777
-4.875,11.875,s3: poly,2134.4826939449918,-224.03363703571583,5.883053514196684
-4.875,12.125,s3: poly,2217.037237356687,-231.66299480355167,6.054514877324068
-4.625,11.875,s3: poly,2078.1614339094426,-218.32681617938562,5.740994401304989
-4.625,12.125,s3: poly,2201.6958894708796,-229.82384391776606,6.00049174041623
-4.875,13.375,s3: poly,2891.248876400813,-289.5187066141554,7.240766535119796
-6.125,13.375,s3: poly,3082.758251511761,-307.3931882012467,7.653204469057371
-9.125,11.375,s3: poly,1695.0689349235172,-192.02528454815595,5.399016222154274
-5.625,11.375,s3: poly,1893.2249072334832,-205.11248768814096,5.55053435470706
-11.375,18.625,s3: poly,551.4462035435974,-54.67621235957417,1.3536852850386965
