model,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs,isConv,finTol,NSE,R2_test,id,seed
poly,0.6430231006173711,0.6406511610865895,62.45271378679799,271.0959079152773,4.70258888644509e-68,2,-1686.7104097803701,3381.4208195607403,3396.288930366365,1174002.7792600482,301,304,NA,NA,0.588656562608161,0.5996326724867104,116_s2_m1_r3_other_-11.875_13.375,1
step,0.6865074672369385,0.6780059748230249,59.117641332495396,80.75140620173947,8.978694642228157e-70,8,-1666.9662890345303,3353.9325780690606,3391.102855083123,1030994.1774316826,295,304,NA,NA,0.71206768357691,0.7207848009870502,116_s2_m1_r3_other_-11.875_13.375,1
nls,NA,NA,65.08504108320443,NA,NA,NA,-1699.7652108206464,3405.530421641293,3416.6815047455116,1279290.8969863271,302,304,TRUE,3.688034660755982e-6,0.5549969219377571,0.5688690194608188,116_s2_m1_r3_other_-11.875_13.375,1
lm,0.7476057520363845,0.7467700094934586,52.42648744219042,894.5407390882195,2.743198325150134e-92,1,-1634.0152426631166,3274.0304853262332,3285.181568430452,830058.0488288972,302,304,NA,NA,0.7125343301385145,0.7240487506808927,117_s3_m1_r3_other_-11.875_13.375,1
poly,0.8319003482564203,0.8307834070488218,42.856299166352464,744.8022712359555,2.8041772528103108e-117,2,-1572.23706606606,3152.47413213212,3167.3422429377447,552835.3758490067,301,304,NA,NA,0.7756489044666383,0.7938143428950581,117_s3_m1_r3_other_-11.875_13.375,1
step,0.7924801864578297,0.7882878669923313,47.936471743030246,189.03144022771136,2.7163881712601e-98,6,-1604.2588837785543,3224.5177675571085,3254.253989168358,682477.8809815902,297,304,NA,NA,0.7631563150507781,0.7751568433202545,117_s3_m1_r3_other_-11.875_13.375,1
nls,NA,NA,45.91994430861534,NA,NA,NA,-1593.7314700440604,3193.462940088121,3204.6140231923396,636809.668162513,302,304,TRUE,4.6662903149346584e-6,0.7291593964821108,0.7473506621692493,117_s3_m1_r3_other_-11.875_13.375,1
lm,0.6778206776123987,0.6767678040098248,57.36278370996126,643.781623886661,3.029995688701866e-77,1,-1683.2436908414093,3372.4873816828185,3383.677681031739,1006889.6202164739,306,308,NA,NA,0.6737934243487302,0.6761862027665941,118_s1_m1_r3_other_-11.875_13.625,1
poly,0.7677815112175387,0.7662587670288012,48.77986315124069,504.2091225146143,1.9918707526671412e-97,2,-1632.8195321523658,3273.6390643047316,3288.5594634366257,725739.8899613996,305,308,NA,NA,0.7612504940101302,0.7631395377741976,118_s1_m1_r3_other_-11.875_13.625,1
step,0.7644337076834922,0.7597380340824986,49.45559434355661,162.79532451355928,2.1583774689780596e-91,6,-1635.0238387799573,3286.0476775599145,3315.888475823703,736202.599374203,301,308,NA,NA,0.7672188875762814,0.7769578828107748,118_s1_m1_r3_other_-11.875_13.625,1
nls,NA,NA,50.642423521270665,NA,NA,NA,-1644.8650147867918,3295.7300295735836,3306.9203289225043,784784.448392971,306,308,TRUE,2.8611719394315127e-6,0.716423205032763,0.7265935498560101,118_s1_m1_r3_other_-11.875_13.625,1
lm,0.5429008411360154,0.5413872677622937,68.5323387656623,358.6881551708648,2.8483666473397482e-53,1,-1715.4549528420114,3436.9099056840228,3448.0609887882415,1418397.799920833,302,304,NA,NA,0.551305400336453,0.5622646642874676,119_s2_m1_r3_other_-11.875_13.625,1
poly,0.641225308654235,0.6388414236619043,60.81650596011453,268.98332374135435,1.0015688820282731e-67,2,-1678.6396781698497,3365.2793563396995,3380.1474671453243,1113292.8665561907,301,304,NA,NA,0.6234961380901456,0.6300734737775008,119_s2_m1_r3_other_-11.875_13.625,1
step,0.700176858074459,0.6930864459343279,56.06354213876837,98.7498109047183,1.285329337538353e-73,7,-1651.3554020079932,3320.7108040159865,3354.1640533286427,930363.7441150551,296,304,NA,NA,0.6911995719031557,0.6928244129396617,119_s2_m1_r3_other_-11.875_13.625,1
nls,NA,NA,63.476017389861106,NA,NA,NA,-1692.1553054421504,3390.310610884301,3401.4616939885195,1216819.844670741,302,304,TRUE,8.335032847754226e-6,0.5934849657680071,0.6011092758798264,119_s2_m1_r3_other_-11.875_13.625,1
lm,0.7422362926185716,0.7413827704086993,51.463726064837005,869.6156749449318,6.61147642859106e-91,1,-1628.3806823397304,3262.7613646794607,3273.9124477836795,799851.5603439284,302,304,NA,NA,0.7209952420927135,0.72435516604642,120_s3_m1_r3_other_-11.875_13.625,1
poly,0.8340938411296445,0.8329914746255225,41.356313598883474,756.6393191473118,3.8842531334978594e-118,2,-1561.4062930908585,3130.812586181717,3145.680696987342,514813.7470212475,301,304,NA,NA,0.7818496676552179,0.7850627211192545,120_s3_m1_r3_other_-11.875_13.625,1
step,0.80090253387169,0.7968803628387948,45.608779984717,199.1219486495087,5.902182762873927e-101,6,-1589.126861997741,3194.253723995482,3223.9899456067315,617807.7610732137,297,304,NA,NA,0.7505897254869706,0.754175443004734,120_s3_m1_r3_other_-11.875_13.625,1
nls,NA,NA,44.76326767780251,NA,NA,NA,-1585.9759272217113,3177.9518544434227,3189.1029375476414,605132.5402247688,302,304,TRUE,8.95469409263787e-6,0.7434376040485622,0.748508851822591,120_s3_m1_r3_other_-11.875_13.625,1
lm,0.701981883757913,0.7010142924714127,52.329400920440904,725.4942180152716,5.846917101775577e-83,1,-1665.7108009299598,3337.4216018599195,3348.631318752357,843416.7898132104,308,310,NA,NA,0.6199389630215254,0.6216964395327883,121_s1_m1_r3_other_-11.875_13.875,1
poly,0.8047900264684188,0.8035183002564866,42.42106837602504,632.8327740022809,1.2361107807677295e-109,2,-1600.1336317511937,3208.2672635023873,3223.213552692304,552460.9419441612,307,310,NA,NA,0.7181097471002281,0.7182521755786111,121_s1_m1_r3_other_-11.875_13.875,1
step,0.7662908480224367,0.761662944022881,46.72145230037578,165.5805410172733,1.560429307890379e-92,6,-1628.0338852404295,3272.067770480859,3301.9603488606926,661416.9138320558,303,310,NA,NA,0.7522828077512504,0.7524144290381082,121_s1_m1_r3_other_-11.875_13.875,1
nls,NA,NA,45.057045592087725,NA,NA,NA,-1619.3258092427973,3244.6516184855946,3255.861335378032,625282.3061061414,308,310,TRUE,9.70595384151532e-6,0.6996216551221273,0.7036283721458777,121_s1_m1_r3_other_-11.875_13.875,1
lm,0.535423618534988,0.533895406753853,65.57027846338714,350.35956740064006,1.5390677515405214e-52,1,-1713.2274003267382,3432.4548006534765,3443.6255559593337,1307036.2710009036,304,306,NA,NA,0.5527561498015308,0.5597560708931729,122_s2_m1_r3_other_-11.875_13.875,1
poly,0.6367307439478285,0.6343329270761969,58.077546920031786,265.5460270886289,2.369406872240338e-67,2,-1675.5922046250098,3359.1844092500196,3374.078749657829,1022019.4412432935,303,306,NA,NA,0.6365654864253735,0.6391801574165501,122_s2_m1_r3_other_-11.875_13.875,1
step,0.6963763247357733,0.6892442249812445,53.53957763405019,97.639734258285,2.525422441441277e-73,7,-1648.1508456734343,3314.3016913468687,3347.81395726444,854212.9392232812,298,306,NA,NA,0.6972013600791367,0.7033454875138319,122_s2_m1_r3_other_-11.875_13.875,1
nls,NA,NA,60.28218549069627,NA,NA,NA,-1687.4971172754763,3380.9942345509526,3392.16498985681,1104718.3338105525,304,306,TRUE,8.112834186256136e-6,0.602817646587843,0.6137726414456178,122_s2_m1_r3_other_-11.875_13.875,1
lm,0.7295642874153283,0.7286746962555103,50.027694095520694,820.1118900109005,2.52245959390128e-88,1,-1630.4403894818606,3266.8807789637212,3278.0515342695785,760842.133660559,304,306,NA,NA,0.7194935083873428,0.7196340644632593,123_s3_m1_r3_other_-11.875_13.875,1
poly,0.8242552926122293,0.8230952615403628,40.39569361281359,710.5458746773172,3.9779711273924523e-115,2,-1564.4970845811142,3136.9941691622284,3151.888509570038,494439.0549254735,303,306,NA,NA,0.7921723806616526,0.7923536302448866,123_s3_m1_r3_other_-11.875_13.875,1
step,0.7843014121176521,0.7799730123608157,45.05088357420887,181.19893174813672,1.8098558336474324e-96,6,-1595.8390719886017,3207.6781439772035,3237.4668247928225,606845.0511342597,299,306,NA,NA,0.7835688761506034,0.7840980312361807,123_s3_m1_r3_other_-11.875_13.875,1
nls,NA,NA,43.74128187702244,NA,NA,NA,-1589.3493592756818,3184.6987185513635,3195.869473857221,581643.12103452,304,306,TRUE,6.977525829601235e-6,0.7625414999842742,0.7668088855090069,123_s3_m1_r3_other_-11.875_13.875,1
lm,0.6794782052499451,0.6784375500721851,51.232092552441806,652.9330942383511,4.3916851568658275e-78,1,-1659.1412099831025,3324.282419966205,3335.4921368586424,808416.0106490046,308,310,NA,NA,0.6302419156669994,0.6310255923122978,124_s1_m1_r3_other_-11.875_14.125,1
poly,0.7805674817202611,0.7791379539138785,42.45902098106118,546.0316883904771,7.757138436892103e-102,2,-1600.410853616401,3208.821707232802,3223.7679964227186,553449.9180397495,307,310,NA,NA,0.741538045354633,0.7419876615809264,124_s1_m1_r3_other_-11.875_14.125,1
step,0.7549205028940675,0.7500674435454352,45.16695845252868,155.55558847777473,2.0230529084902537e-89,6,-1617.5442257067793,3251.0884514135587,3280.9810297933923,618136.4031632929,303,310,NA,NA,0.7311192639541964,0.7311687879640094,124_s1_m1_r3_other_-11.875_14.125,1
nls,NA,NA,44.96473326306125,NA,NA,NA,-1618.6900334918028,3243.3800669836055,3254.589783876043,622722.78912482,308,310,TRUE,3.3734241484887843e-6,0.7248147471063324,0.7330846561797284,124_s1_m1_r3_other_-11.875_14.125,1
lm,0.5227850281823638,0.5212152420908585,62.72394055959298,333.02946879917084,9.2094913150720415e-51,1,-1699.6473286487376,3405.294657297475,3416.4654126033324,1196024.9866742997,304,306,NA,NA,0.5280899353454849,0.5364490415221762,125_s2_m1_r3_other_-11.875_14.125,1
poly,0.6140835702360885,0.6115362670693301,56.49869492484103,241.07203973586138,2.2580323227928808e-63,2,-1667.1583568031817,3342.3167136063635,3357.211054014173,967207.0660477082,303,306,NA,NA,0.6307755939420179,0.6422411378338331,125_s2_m1_r3_other_-11.875_14.125,1
step,0.6957748418280584,0.6875802247729219,50.66784511328844,84.9063277937972,3.468465311716294e-72,8,-1630.7668839598405,3281.533767919681,3318.7696189392045,762467.4669419837,297,306,NA,NA,0.6527609888057662,0.654835116158915,125_s2_m1_r3_other_-11.875_14.125,1
nls,NA,NA,58.40266856434521,NA,NA,NA,-1677.804553392929,3361.609106785858,3372.779862091715,1036904.9954127742,304,306,TRUE,8.947563012138752e-6,0.600416589400666,0.6357347000820279,125_s2_m1_r3_other_-11.875_14.125,1
lm,0.7171459939814713,0.7162155531721998,48.29002956963441,770.7593936501862,2.3402329679798658e-85,1,-1619.622793216324,3245.245586432648,3256.4163417385053,708905.7945741944,304,306,NA,NA,0.6930980726820618,0.6931932103055057,126_s3_m1_r3_other_-11.875_14.125,1
poly,0.8147430989854959,0.8135202811570174,39.14524173679313,666.2833007588674,1.169016993041097e-111,2,-1554.875125787479,3117.750251574958,3132.6445919827675,464302.03504148725,303,306,NA,NA,0.7705072173587857,0.7705400181331541,126_s3_m1_r3_other_-11.875_14.125,1
step,0.7804481938366792,0.7760424719738701,42.89888546139507,177.14422701642388,2.5293822574612894e-95,6,-1580.861366067432,3177.722732134864,3207.511412950483,550253.9977751381,299,306,NA,NA,0.7404885999093604,0.7411547174981004,126_s3_m1_r3_other_-11.875_14.125,1
nls,NA,NA,41.94046280705885,NA,NA,NA,-1576.4847333572745,3158.969466714549,3170.1402220204063,534736.7358229671,304,306,TRUE,9.48551570951385e-6,0.740407483441446,0.7455192763900917,126_s3_m1_r3_other_-11.875_14.125,1
lm,0.6480432479250916,0.6469005311975757,49.99926605879729,567.1075187057274,8.130270772976081e-72,1,-1651.5902867589484,3309.180573517897,3320.3902904103343,769977.3947768668,308,310,NA,NA,0.657102984313975,0.6580000859874804,127_s1_m1_r3_other_-11.875_14.375,1
poly,0.747832922913409,0.7461901406522585,42.39057831284361,455.22339788944754,1.4426700587241108e-92,2,-1599.9107397225055,3207.821479445011,3222.7677686349275,551667.0668170794,307,310,NA,NA,0.7833627793493415,0.7847256591445333,127_s1_m1_r3_other_-11.875_14.375,1
step,0.7210732375683727,0.7155499353420038,44.87641087716576,130.5511101901846,6.001686514294346e-81,6,-1615.543632845033,3247.087265690066,3276.9798440698996,610209.3527245091,303,310,NA,NA,0.7595019304601698,0.7608240153204188,127_s1_m1_r3_other_-11.875_14.375,1
nls,NA,NA,44.252239586989454,NA,NA,NA,-1613.738560060726,3233.477120121452,3244.6868370138895,603144.2982070096,308,310,TRUE,7.670438430956622e-6,0.7627612648364728,0.7732346516983752,127_s1_m1_r3_other_-11.875_14.375,1
lm,0.5171957837102522,0.5156128190666793,58.79986817024839,326.72604900566733,3.770350026447816e-50,1,-1685.3717193085806,3376.7434386171612,3387.923981859923,1054514.4715357698,305,307,NA,NA,0.5041596040220908,0.5057758671266462,128_s2_m1_r3_other_-11.875_14.375,1
poly,0.6137097190631707,0.6111683356359547,52.68182895122253,241.4864724822234,1.6251549608302003e-63,2,-1651.1378250873793,3310.2756501747585,3325.183041165107,843714.0309003439,304,307,NA,NA,0.6044191221032722,0.6053325839775415,128_s2_m1_r3_other_-11.875_14.375,1
step,0.6641174468084635,0.6562539756635112,49.533483775966076,84.45601625113959,4.486821359488669e-67,7,-1629.6742953635826,3277.348590727165,3310.89022045545,733616.2384801845,299,307,NA,NA,0.6760934205052869,0.6798907362317472,128_s2_m1_r3_other_-11.875_14.375,1
nls,NA,NA,54.49941259195201,NA,NA,NA,-1662.0551646573479,3330.1103293146957,3341.2908725574575,905906.7217246841,305,307,TRUE,6.138932413318317e-6,0.5844939939792261,0.5958146669521998,128_s2_m1_r3_other_-11.875_14.375,1
lm,0.6851584510884252,0.6841261837149446,47.482857362981385,663.7412638338312,1.5846273478946862e-78,1,-1619.7440638703767,3245.4881277407535,3256.6686709835153,687659.6317227369,305,307,NA,NA,0.7143206319036335,0.7197413754852119,129_s3_m1_r3_other_-11.875_14.375,1
poly,0.7817141948279533,0.7802781040044531,39.60196181942065,544.3347886052321,3.4031042046488686e-101,2,-1563.5225005888854,3135.0450011777707,3149.9523921681193,476767.8755038427,304,307,NA,NA,0.8099324183787384,0.8156470186375561,129_s3_m1_r3_other_-11.875_14.375,1
step,0.7652682520101511,0.7605736170503541,41.33957753395785,163.0091068983232,2.5999034933174555e-91,6,-1574.6724531123202,3165.3449062246405,3195.159688205338,512688.20120583376,300,307,NA,NA,0.7360976947953477,0.7380722898449419,129_s3_m1_r3_other_-11.875_14.375,1
nls,NA,NA,103.1546540698505,NA,NA,NA,-1857.9332710346891,3721.8665420693783,3733.04708531214,3245469.2101625097,305,307,TRUE,1.0011837863819967e-8,-0.5027239435916044,0.009466553434133045,129_s3_m1_r3_other_-11.875_14.375,1
lm,0.6388628561265564,0.637690332932162,47.217745323876905,544.8615935112315,4.3184956014289336e-70,1,-1633.8463380232936,3273.692676046587,3284.9023929390246,686690.7658289138,308,310,NA,NA,0.6422454237487183,0.6447259333283186,130_s1_m1_r3_other_-11.875_14.625,1
poly,0.7456677900591371,0.7440109026979589,39.689535741930634,450.0413290188123,5.359317908007716e-92,2,-1579.500786643093,3167.001573286186,3181.9478624761027,483604.58895486663,307,310,NA,NA,0.7808864826622786,0.7888016301092889,130_s1_m1_r3_other_-11.875_14.625,1
step,0.7137130315892349,0.7080439827098138,42.38615283299285,125.89643285314513,3.0417212894826786e-79,6,-1597.8455587168803,3211.6911174337606,3241.583695813594,544365.5434504937,303,310,NA,NA,0.7467201302188762,0.7551290170073095,130_s1_m1_r3_other_-11.875_14.625,1
nls,NA,NA,41.56771797571806,NA,NA,NA,-1594.3381008481488,3194.6762016962975,3205.885918588735,532185.5547343211,308,310,TRUE,4.675489566054754e-6,0.7706317030782759,0.7957961871312609,130_s1_m1_r3_other_-11.875_14.625,1
lm,0.5028732219822694,0.5012432981199162,55.63507029592008,308.5255904261947,3.300341799906441e-48,1,-1668.3866834289156,3342.773366857831,3353.953910100593,944054.6192837504,305,307,NA,NA,0.513611987204461,0.5188046422343182,131_s2_m1_r3_other_-11.875_14.625,1
poly,0.6002855079625462,0.5976558073570366,49.96928525847643,228.27142630034388,2.9240442174930022e-61,2,-1634.9091688103338,3277.8183376206675,3292.725728611016,759066.5586498689,304,307,NA,NA,0.6279088710961902,0.6454620243528463,131_s2_m1_r3_other_-11.875_14.625,1
step,0.6514701300242823,0.6433105678509378,47.048890901852715,79.84130964189322,1.0743147693579054e-64,7,-1613.8755879050636,3245.7511758101273,3279.2928055384123,661865.8423932374,299,307,NA,NA,0.6929461067365446,0.7093879727820184,131_s2_m1_r3_other_-11.875_14.625,1
nls,NA,NA,51.38983424438345,NA,NA,NA,-1644.019053443508,3294.038106887016,3305.218650129778,805479.0944178879,305,307,TRUE,6.432092389582164e-6,0.6012867907183967,0.6457419269110126,131_s2_m1_r3_other_-11.875_14.625,1
lm,0.6761192438590036,0.6750573397405085,44.90633736574649,636.7046064546762,1.1953139937261634e-76,1,-1602.6165892874565,3211.233178574913,3222.4137218176747,615056.636359903,305,307,NA,NA,0.6875324229543707,0.6915139230606442,132_s3_m1_r3_other_-11.875_14.625,1
poly,0.7835119081100501,0.7820876443476162,36.774366215422134,550.1171403610878,9.682107873785291e-102,2,-1540.780669497831,3089.561338995662,3104.4687299860107,411115.61920597823,304,307,NA,NA,0.7795013318122451,0.7845683819851177,132_s3_m1_r3_other_-11.875_14.625,1
step,0.7432902644722277,0.7381560697616723,40.31118123510515,144.77251183015898,1.6612880219528678e-85,6,-1566.9386766041723,3149.8773532083446,3179.6921351890423,487497.3997708481,300,307,NA,NA,0.7476329990390937,0.7602866834194834,132_s3_m1_r3_other_-11.875_14.625,1
nls,NA,NA,95.43605451443642,NA,NA,NA,-1834.0569843005096,3674.113968601019,3685.294511843781,2777952.352891156,305,307,TRUE,5.245490364543243e-9,-0.4960882909507507,0.009781852032984052,132_s3_m1_r3_other_-11.875_14.625,1
lm,0.6410484559043195,0.6398830288130997,44.25257148290528,550.0545342852763,1.6927895809918087e-70,1,-1613.7408850808615,3233.481770161723,3244.6914870541605,603153.3455176896,308,310,NA,NA,0.6101962232728597,0.6121849251443553,133_s1_m1_r3_other_-11.875_14.875,1
poly,0.7728867632979752,0.7714071982380272,35.2572141236423,522.3743005428337,1.524809415351443e-99,2,-1542.7913909959639,3093.5827819919277,3108.5290711818443,381622.8423624311,307,310,NA,NA,0.7339040372833108,0.7340037226068831,133_s1_m1_r3_other_-11.875_14.875,1
step,0.7234486869233144,0.7179724232980336,39.161787433672224,132.10625645988787,1.6533440453860724e-81,6,-1573.3182769463556,3162.636553892711,3192.5291322725448,464694.6152850388,303,310,NA,NA,0.7065232508051721,0.7086551174872234,133_s1_m1_r3_other_-11.875_14.875,1
nls,NA,NA,36.79682707328851,NA,NA,NA,-1556.5453079382403,3119.0906158764806,3130.300332768918,417033.99665974145,308,310,TRUE,9.86033918561353e-6,0.7299075056498154,0.7356499195185847,133_s1_m1_r3_other_-11.875_14.875,1
lm,0.5165421667733032,0.5149570591233796,51.57628158169198,325.87197897770614,4.637178395123267e-50,1,-1645.1308637639158,3296.2617275278317,3307.4422707705935,811334.4106471637,305,307,NA,NA,0.4576228489033599,0.4604930339707986,134_s2_m1_r3_other_-11.875_14.875,1
poly,0.6409920146651709,0.6386301200248101,44.51802712703162,271.38891113588204,2.3758800312984595e-68,2,-1599.4462754182716,3206.8925508365433,3221.799941826892,602483.8407420695,304,307,NA,NA,0.5302401681075937,0.5358418401768142,134_s2_m1_r3_other_-11.875_14.875,1
