model,term,estimate,std.error,statistic,p.value,id
nls,b,1.46045264106491,0.096709520883307,15.1014360088408,7.83E-39,275_s2_m1_r3_other_-11.375_14.625
lm,(Intercept),-575.217653289521,25.0745488071954,-22.940299253738,2.72E-68,276_s3_m1_r3_other_-11.375_14.625
lm,sst,28.8795222920873,1.14155235618809,25.2984649679343,8.79E-77,276_s3_m1_r3_other_-11.375_14.625
poly,(Intercept),2753.22220568327,265.827417952912,10.3571792062885,1.02E-21,276_s3_m1_r3_other_-11.375_14.625
poly,"poly(sst, 2, raw = TRUE)1",-275.626517034545,24.2657467973911,-11.3586661616439,3.80E-25,276_s3_m1_r3_other_-11.375_14.625
poly,"poly(sst, 2, raw = TRUE)2",6.88639870577469,0.548368591304257,12.5579743533375,2.10E-29,276_s3_m1_r3_other_-11.375_14.625
step,(Intercept),15788.8747051797,2773.87648560574,5.69198909436368,3.00E-08,276_s3_m1_r3_other_-11.375_14.625
step,sst,54.2652192651947,3.33239354369706,16.2841568841209,4.01E-43,276_s3_m1_r3_other_-11.375_14.625
step,mslp,-18.1496418057922,2.75771365396701,-6.58140912479572,2.09E-10,276_s3_m1_r3_other_-11.375_14.625
step,nino12,16.9734104932211,3.31202531969651,5.124782830699,5.35E-07,276_s3_m1_r3_other_-11.375_14.625
step,tni,-6.91331960074168,2.27402657520195,-3.04012260724249,0.002574035144049,276_s3_m1_r3_other_-11.375_14.625
step,nino34,39.8579593700165,7.54533348490469,5.28246491023318,2.46E-07,276_s3_m1_r3_other_-11.375_14.625
step,oni,-55.0998318530169,10.3768204782597,-5.30989545096743,2.14E-07,276_s3_m1_r3_other_-11.375_14.625
nls,a,-575.217554564657,Inf,0,1,276_s3_m1_r3_other_-11.375_14.625
nls,b,-36.0993911520064,Inf,0,1,276_s3_m1_r3_other_-11.375_14.625
lm,(Intercept),-959.246048024849,43.8503870522612,-21.8754294433391,1.15E-64,277_s1_m1_r3_other_-11.375_14.875
lm,sst,40.3913068163998,1.74826624632976,23.1036359028241,3.25E-69,277_s1_m1_r3_other_-11.375_14.875
poly,(Intercept),8556.74757192966,768.504791836782,11.1342800498074,2.06E-24,277_s1_m1_r3_other_-11.375_14.875
poly,"poly(sst, 2, raw = TRUE)1",-718.964095776816,61.2748897144967,-11.7334212942161,1.63E-26,277_s1_m1_r3_other_-11.375_14.875
poly,"poly(sst, 2, raw = TRUE)2",15.0935149169525,1.21761396080946,12.3959772167186,6.93E-29,277_s1_m1_r3_other_-11.375_14.875
step,(Intercept),-2144.81630221743,208.028212287657,-10.3102184008178,1.46E-21,277_s1_m1_r3_other_-11.375_14.875
step,rhum,-2.68262039986373,1.28089976699679,-2.09432499636832,0.037061536954865,277_s1_m1_r3_other_-11.375_14.875
step,nino12,13.8874404669101,2.42811662947576,5.71942891800401,2.56E-08,277_s1_m1_r3_other_-11.375_14.875
step,tni,-7.84994145201346,2.28803710590814,-3.43086282636913,6.85E-04,277_s1_m1_r3_other_-11.375_14.875
step,nino34,87.2892374407833,5.67564681883849,15.3796105055471,7.52E-40,277_s1_m1_r3_other_-11.375_14.875
step,nino4,-10.0421243543787,3.93819711580642,-2.54992933544982,0.011266642054331,277_s1_m1_r3_other_-11.375_14.875
step,oni,-103.412615293921,6.26123585419854,-16.516326441301,3.80E-44,277_s1_m1_r3_other_-11.375_14.875
nls,a,2.73E-08,3.33E-08,0.819054493935181,0.413388614702086,277_s1_m1_r3_other_-11.375_14.875
nls,b,0.827813293885485,0.045044916354929,18.3775076273373,1.93E-51,277_s1_m1_r3_other_-11.375_14.875
lm,(Intercept),-1889.31259165701,114.015013128378,-16.5707352024745,2.17E-44,278_s2_m1_r3_other_-11.375_14.875
lm,sst,72.3673847454364,4.24918259711843,17.030895493762,3.89E-46,278_s2_m1_r3_other_-11.375_14.875
poly,(Intercept),31781.1001223357,3692.34185469369,8.60730164568477,4.13E-16,278_s2_m1_r3_other_-11.375_14.875
poly,"poly(sst, 2, raw = TRUE)1",-2443.52230351529,275.81799314698,-8.85918382494055,6.98E-17,278_s2_m1_r3_other_-11.375_14.875
poly,"poly(sst, 2, raw = TRUE)2",46.961074750761,5.14788050237212,9.12240964589632,1.05E-17,278_s2_m1_r3_other_-11.375_14.875
step,(Intercept),22958.1586712734,4105.49466520602,5.59205663226001,5.08E-08,278_s2_m1_r3_other_-11.375_14.875
step,sst,57.4834180656123,7.08855611015038,8.10932680398757,1.34E-14,278_s2_m1_r3_other_-11.375_14.875
step,mslp,-22.4071757070107,4.08364752261191,-5.48704940446941,8.74E-08,278_s2_m1_r3_other_-11.375_14.875
step,rhum,-4.32492494037858,2.064977919003,-2.09441703980386,0.037067247107904,278_s2_m1_r3_other_-11.375_14.875
step,nino12,-15.4314653828532,3.8122820675294,-4.04782886195348,6.59E-05,278_s2_m1_r3_other_-11.375_14.875
step,tni,8.3137256184582,2.64404153029155,3.14432489929213,0.001832630212211,278_s2_m1_r3_other_-11.375_14.875
step,nino34,-38.6016614895744,7.44747632622188,-5.18318686743071,4.03E-07,278_s2_m1_r3_other_-11.375_14.875
step,oni,60.3095418216136,9.74482186583467,6.18888088996872,2.00E-09,278_s2_m1_r3_other_-11.375_14.875
nls,a,2.09E-16,5.81E-16,0.359328125368572,0.719599096148191,278_s2_m1_r3_other_-11.375_14.875
nls,b,1.47561082548491,0.100128944491516,14.7371055690091,1.83E-37,278_s2_m1_r3_other_-11.375_14.875
lm,(Intercept),-525.215939783116,24.2844901935913,-21.627628811484,1.85E-63,279_s3_m1_r3_other_-11.375_14.875
lm,sst,26.3828187464482,1.10409341241843,23.8954588893513,9.21E-72,279_s3_m1_r3_other_-11.375_14.875
poly,(Intercept),2462.33618514358,264.866220836402,9.29652779946023,2.97E-18,279_s3_m1_r3_other_-11.375_14.875
poly,"poly(sst, 2, raw = TRUE)1",-246.694897324805,24.1560635000261,-10.2125454888185,3.09E-21,279_s3_m1_r3_other_-11.375_14.875
poly,"poly(sst, 2, raw = TRUE)2",6.16819961333551,0.545227940224028,11.3130658909392,5.48E-25,279_s3_m1_r3_other_-11.375_14.875
step,(Intercept),16217.6818247498,2759.09045673752,5.87790870906292,1.11E-08,279_s3_m1_r3_other_-11.375_14.875
step,sst,49.5910202649463,3.32962307629606,14.8938841209955,6.52E-38,279_s3_m1_r3_other_-11.375_14.875
step,mslp,-18.3425672146372,2.76321274790099,-6.63813064287963,1.49E-10,279_s3_m1_r3_other_-11.375_14.875
step,nino12,15.2166437260842,3.2436171686496,4.6912576099168,4.14E-06,279_s3_m1_r3_other_-11.375_14.875
step,tni,-7.57337202074072,2.27088585505489,-3.33498577389204,9.61E-04,279_s3_m1_r3_other_-11.375_14.875
step,nino34,36.3315490915099,7.59825218029779,4.7815666326155,2.73E-06,279_s3_m1_r3_other_-11.375_14.875
step,oni,-47.7315778914916,10.3895446774981,-4.59419342936844,6.41E-06,279_s3_m1_r3_other_-11.375_14.875
nls,a,-525.215849433639,Inf,0,1,279_s3_m1_r3_other_-11.375_14.875
nls,b,-32.9785127214818,Inf,0,1,279_s3_m1_r3_other_-11.375_14.875
lm,(Intercept),-884.259227413742,42.9233091283072,-20.6009099804141,6.00E-60,280_s1_m1_r3_other_-11.375_15.125
lm,sst,37.2104538022528,1.71209145473062,21.7339171335958,3.29E-64,280_s1_m1_r3_other_-11.375_15.125
poly,(Intercept),8971.57150138049,706.260621407969,12.7029190491963,5.14E-30,280_s1_m1_r3_other_-11.375_15.125
poly,"poly(sst, 2, raw = TRUE)1",-750.046055666622,56.3660989144113,-13.30668735485,3.14E-32,280_s1_m1_r3_other_-11.375_15.125
poly,"poly(sst, 2, raw = TRUE)2",15.6629976038371,1.12112370814267,13.9708022317943,1.08E-34,280_s1_m1_r3_other_-11.375_15.125
step,(Intercept),-7364.79534643772,3567.52011186422,-2.06440191379586,0.039830449428858,280_s1_m1_r3_other_-11.375_15.125
step,mslp,5.33336481432493,3.57311408490072,1.49263770694104,0.136572524456193,280_s1_m1_r3_other_-11.375_15.125
step,rhum,-4.58023499895551,1.74625813134736,-2.62288542382995,0.009159823410124,280_s1_m1_r3_other_-11.375_15.125
step,nino12,13.2320596329318,2.46781957157293,5.3618424075055,1.64E-07,280_s1_m1_r3_other_-11.375_15.125
step,tni,-4.78613872030599,2.08797629084667,-2.2922380590659,0.022577271242234,280_s1_m1_r3_other_-11.375_15.125
step,nino34,82.5904616132759,5.96796893295018,13.8389563587169,4.31E-34,280_s1_m1_r3_other_-11.375_15.125
step,nino4,-6.61323700546062,3.72445407187669,-1.77562587102284,0.07679824955359,280_s1_m1_r3_other_-11.375_15.125
step,oni,-97.0757693637454,6.20161836452401,-15.6532962297489,6.98E-41,280_s1_m1_r3_other_-11.375_15.125
nls,a,3.39E-09,4.47E-09,0.75929582252158,0.448254456375169,280_s1_m1_r3_other_-11.375_15.125
nls,b,0.902514125578287,0.048525944533834,18.5985895637545,2.47E-52,280_s1_m1_r3_other_-11.375_15.125
lm,(Intercept),-1770.07261470155,108.362810019508,-16.3346872823147,1.45E-43,281_s2_m1_r3_other_-11.375_15.125
lm,sst,67.796686686841,4.04225599045532,16.7719923841846,3.14E-45,281_s2_m1_r3_other_-11.375_15.125
poly,(Intercept),30906.1922779568,3625.30025164859,8.52514002499584,7.18E-16,281_s2_m1_r3_other_-11.375_15.125
poly,"poly(sst, 2, raw = TRUE)1",-2373.77240308968,270.810301991467,-8.76544350651946,1.32E-16,281_s2_m1_r3_other_-11.375_15.125
poly,"poly(sst, 2, raw = TRUE)2",45.5730794139188,5.05436046217815,9.01658671852608,2.20E-17,281_s2_m1_r3_other_-11.375_15.125
step,(Intercept),23146.4005885114,3927.03131934904,5.89412171847621,1.02E-08,281_s2_m1_r3_other_-11.375_15.125
step,sst,56.4576336853925,6.94656884800631,8.12741296037051,1.17E-14,281_s2_m1_r3_other_-11.375_15.125
step,mslp,-23.0855191122215,3.92670769226912,-5.87910303526595,1.10E-08,281_s2_m1_r3_other_-11.375_15.125
step,rhum,-3.99273528920004,2.00335443472934,-1.99302490861508,0.047167338881386,281_s2_m1_r3_other_-11.375_15.125
step,nino12,-14.7577626959622,3.64191643107681,-4.05219696147689,6.47E-05,281_s2_m1_r3_other_-11.375_15.125
step,tni,9.29208524173834,2.57653502004854,3.60642691422191,3.64E-04,281_s2_m1_r3_other_-11.375_15.125
step,nino34,-29.8548628736697,7.28736077938008,-4.09680044360442,5.40E-05,281_s2_m1_r3_other_-11.375_15.125
step,nino4,8.63144062442125,4.24322139778623,2.0341716387753,0.042816676584672,281_s2_m1_r3_other_-11.375_15.125
step,oni,49.1630216735703,9.42736995423576,5.21492440757362,3.44E-07,281_s2_m1_r3_other_-11.375_15.125
nls,a,3.39E-17,1.03E-16,0.329210326489958,0.742221930630948,281_s2_m1_r3_other_-11.375_15.125
nls,b,1.53899333218957,0.109280469228005,14.0829678263788,4.56E-35,281_s2_m1_r3_other_-11.375_15.125
lm,(Intercept),-501.073123062053,23.4116685416084,-21.4027087463468,9.21E-63,282_s3_m1_r3_other_-11.375_15.125
lm,sst,25.1249787376873,1.06775989983491,23.5305509614773,1.30E-70,282_s3_m1_r3_other_-11.375_15.125
poly,(Intercept),2713.09799975499,241.418218947172,11.2381659163374,9.44E-25,282_s3_m1_r3_other_-11.375_15.125
poly,"poly(sst, 2, raw = TRUE)1",-268.912120593361,22.035831355401,-12.2034025517921,3.67E-28,282_s3_m1_r3_other_-11.375_15.125
poly,"poly(sst, 2, raw = TRUE)2",6.64840980824364,0.497876986601924,13.3535190160524,2.42E-32,282_s3_m1_r3_other_-11.375_15.125
step,(Intercept),13002.0643848565,2583.91188008222,5.03193026243711,8.37E-07,282_s3_m1_r3_other_-11.375_15.125
step,sst,49.8511316850987,3.13776819212465,15.8874488594211,1.06E-41,282_s3_m1_r3_other_-11.375_15.125
step,mslp,-15.3616369236413,2.58388347552838,-5.94517402550436,7.64E-09,282_s3_m1_r3_other_-11.375_15.125
step,nino12,17.6994638212677,3.05062681667544,5.80191052032922,1.66E-08,282_s3_m1_r3_other_-11.375_15.125
step,tni,-7.47520360364986,2.05688139591844,-3.63424143875443,3.28E-04,282_s3_m1_r3_other_-11.375_15.125
step,nino34,41.051965666664,6.97076065475558,5.88916586006401,1.04E-08,282_s3_m1_r3_other_-11.375_15.125
step,oni,-59.3423717320643,9.41026637472553,-6.30613091797788,1.02E-09,282_s3_m1_r3_other_-11.375_15.125
nls,a,-501.073037531091,Inf,0,1,282_s3_m1_r3_other_-11.375_15.125
nls,b,-31.4062132520052,Inf,0,1,282_s3_m1_r3_other_-11.375_15.125
lm,(Intercept),-810.587342087304,39.2184983504873,-20.6684951280709,3.85E-60,283_s1_m1_r3_other_-11.375_15.375
lm,sst,34.0721789738521,1.56343450198521,21.7931604621672,2.33E-64,283_s1_m1_r3_other_-11.375_15.375
poly,(Intercept),7787.62378420505,651.947397676153,11.945171975475,2.87E-27,283_s1_m1_r3_other_-11.375_15.375
poly,"poly(sst, 2, raw = TRUE)1",-651.960156032391,51.9722373098597,-12.5443927330931,2.01E-29,283_s1_m1_r3_other_-11.375_15.375
poly,"poly(sst, 2, raw = TRUE)2",13.6349495300516,1.03265341685166,13.2038003337283,7.86E-32,283_s1_m1_r3_other_-11.375_15.375
step,(Intercept),-1897.02623174223,182.772325859434,-10.3791765127571,8.57E-22,283_s1_m1_r3_other_-11.375_15.375
step,rhum,-3.3874339234456,1.12536868080996,-3.01006592880083,0.00283149572189,283_s1_m1_r3_other_-11.375_15.375
step,nino12,9.35404631677391,2.1403799155206,4.37027382332672,1.71E-05,283_s1_m1_r3_other_-11.375_15.375
step,tni,-4.13021706866092,1.9265000070169,-2.14389673169863,0.032836787510074,283_s1_m1_r3_other_-11.375_15.375
step,nino34,79.8816104698438,4.97683803355997,16.0506751337262,2.20E-42,283_s1_m1_r3_other_-11.375_15.375
step,nino4,-6.39348510191054,3.44389435455332,-1.85646957882359,0.064357174397147,283_s1_m1_r3_other_-11.375_15.375
step,oni,-89.528057008843,5.36889648175091,-16.6753181614048,9.50E-45,283_s1_m1_r3_other_-11.375_15.375
nls,a,4.07E-09,5.52E-09,0.736536176094439,0.461965078130625,283_s1_m1_r3_other_-11.375_15.375
nls,b,0.8917796928075,0.050027096408438,17.8259334806623,2.47E-49,283_s1_m1_r3_other_-11.375_15.375
lm,(Intercept),-1592.22053151804,99.9421360809588,-15.9314238613856,5.76E-42,284_s2_m1_r3_other_-11.375_15.375
lm,sst,60.9348938204867,3.72491708646124,16.3587248806057,1.38E-43,284_s2_m1_r3_other_-11.375_15.375
poly,(Intercept),29236.7173546817,3306.74271668131,8.8415458533236,7.91E-17,284_s2_m1_r3_other_-11.375_15.375
poly,"poly(sst, 2, raw = TRUE)1",-2242.05461649527,246.95489364411,-9.07880213836265,1.44E-17,284_s2_m1_r3_other_-11.375_15.375
poly,"poly(sst, 2, raw = TRUE)2",42.9765353587327,4.60806465051753,9.32637421957742,2.38E-18,284_s2_m1_r3_other_-11.375_15.375
step,(Intercept),21024.5241552925,3433.50162950194,6.12334765611931,2.90E-09,284_s2_m1_r3_other_-11.375_15.375
step,sst,56.2841391493832,6.12604153236003,9.18768487808473,7.16E-18,284_s2_m1_r3_other_-11.375_15.375
step,mslp,-21.1299870045627,3.42843925025309,-6.16315047816667,2.32E-09,284_s2_m1_r3_other_-11.375_15.375
step,rhum,-3.6287192610376,1.75592642948216,-2.06655540921937,0.039642643567399,284_s2_m1_r3_other_-11.375_15.375
step,nino12,-10.5960569118602,3.27338171497119,-3.23703675113658,0.001344415015711,284_s2_m1_r3_other_-11.375_15.375
step,tni,6.72204428323107,2.41009284746865,2.78912253952843,0.005626540466641,284_s2_m1_r3_other_-11.375_15.375
step,nino34,-26.4678161241198,6.48910959508175,-4.07880553353273,5.82E-05,284_s2_m1_r3_other_-11.375_15.375
step,nino4,5.88037702129458,3.66845232387813,1.60295855094502,0.11000673240766,284_s2_m1_r3_other_-11.375_15.375
step,oni,39.9143197520965,8.45225321757323,4.72232891332573,3.60E-06,284_s2_m1_r3_other_-11.375_15.375
nls,a,2.50E-17,7.53E-17,0.33189413790465,0.740197901232921,284_s2_m1_r3_other_-11.375_15.375
nls,b,1.54562418849731,0.108356498132008,14.2642500924523,1.07E-35,284_s2_m1_r3_other_-11.375_15.375
lm,(Intercept),-442.631441911969,22.3176796406745,-19.8332196284986,9.44E-57,285_s3_m1_r3_other_-11.375_15.375
lm,sst,22.1951785183851,1.01618166866613,21.8417426753223,2.98E-64,285_s3_m1_r3_other_-11.375_15.375
poly,(Intercept),2279.74783325971,245.086212651785,9.30181999465937,2.85E-18,285_s3_m1_r3_other_-11.375_15.375
poly,"poly(sst, 2, raw = TRUE)1",-226.832604420305,22.3692730569762,-10.1403654844994,5.37E-21,285_s3_m1_r3_other_-11.375_15.375
poly,"poly(sst, 2, raw = TRUE)2",5.63091903459598,0.505433669097882,11.1407675801382,2.17E-24,285_s3_m1_r3_other_-11.375_15.375
step,(Intercept),16280.7357880905,2431.87885622317,6.69471497168872,1.07E-10,285_s3_m1_r3_other_-11.375_15.375
step,sst,45.690585126344,2.89569776225691,15.7787824827177,3.18E-41,285_s3_m1_r3_other_-11.375_15.375
step,mslp,-18.4074902703952,2.43078461454485,-7.57265376794473,4.59E-13,285_s3_m1_r3_other_-11.375_15.375
step,nino12,15.0044756827027,2.84713949926148,5.27001774468541,2.62E-07,285_s3_m1_r3_other_-11.375_15.375
step,tni,-8.00353345275473,2.01197125371764,-3.97795616511226,8.73E-05,285_s3_m1_r3_other_-11.375_15.375
step,nino34,39.4429319457052,6.65312818019932,5.92847918714284,8.42E-09,285_s3_m1_r3_other_-11.375_15.375
step,oni,-53.115576514403,9.04243122705427,-5.87403710138101,1.13E-08,285_s3_m1_r3_other_-11.375_15.375
nls,a,-442.631366228389,Inf,0,1,285_s3_m1_r3_other_-11.375_15.375
nls,b,-27.743964156812,Inf,0,1,285_s3_m1_r3_other_-11.375_15.375
lm,(Intercept),-748.400376259299,37.5811007913155,-19.9142750079382,3.12E-57,286_s1_m1_r3_other_-11.375_15.625
lm,sst,31.4836042455721,1.4993967527247,20.9975139591041,2.59E-61,286_s1_m1_r3_other_-11.375_15.625
poly,(Intercept),7479.42547410151,602.741141538661,12.4090176671999,6.45E-29,286_s1_m1_r3_other_-11.375_15.625
poly,"poly(sst, 2, raw = TRUE)1",-625.518302414065,48.0858619592313,-13.0083620616887,4.28E-31,286_s1_m1_r3_other_-11.375_15.625
poly,"poly(sst, 2, raw = TRUE)2",13.0670937480746,0.956088759012684,13.6672391814003,1.60E-33,286_s1_m1_r3_other_-11.375_15.625
step,(Intercept),-1740.18868083688,181.756875524579,-9.57426603980958,3.89E-19,286_s1_m1_r3_other_-11.375_15.625
step,rhum,-2.33694979528487,1.15743846510606,-2.01907044368941,0.044363201348058,286_s1_m1_r3_other_-11.375_15.625
step,nino12,9.9080659642142,2.20638723262314,4.49062876077045,1.01E-05,286_s1_m1_r3_other_-11.375_15.625
step,tni,-5.32692616822056,1.89531245384373,-2.81057941523967,0.00526835180267,286_s1_m1_r3_other_-11.375_15.625
step,nino34,72.0171723814225,4.83640406764182,14.8906442419186,5.52E-38,286_s1_m1_r3_other_-11.375_15.625
step,nino4,-7.81754258738388,3.32315906037457,-2.35244309566775,0.019292150711947,286_s1_m1_r3_other_-11.375_15.625
step,oni,-81.6397167217228,5.22711994172458,-15.6184892697885,1.02E-40,286_s1_m1_r3_other_-11.375_15.625
nls,a,1.99E-09,2.78E-09,0.717513354918643,0.473602990601445,286_s1_m1_r3_other_-11.375_15.625
nls,b,0.915323959815469,0.051272256380875,17.8522270019873,2.17E-49,286_s1_m1_r3_other_-11.375_15.625
lm,(Intercept),-1540.9752757554,95.5452066526403,-16.128232171371,1.03E-42,287_s2_m1_r3_other_-11.375_15.625
lm,sst,58.9608206602945,3.56440712798214,16.5415505421439,2.80E-44,287_s2_m1_r3_other_-11.375_15.625
poly,(Intercept),30148.9819094544,3055.52552008959,9.867036524889,4.28E-20,287_s2_m1_r3_other_-11.375_15.625
poly,"poly(sst, 2, raw = TRUE)1",-2310.22213101242,228.373014468266,-10.1160031380741,6.47E-21,287_s2_m1_r3_other_-11.375_15.625
poly,"poly(sst, 2, raw = TRUE)2",44.2476957423707,4.26479029040068,10.3751164135702,8.84E-22,287_s2_m1_r3_other_-11.375_15.625
step,(Intercept),20060.5468508946,3300.04468759109,6.0788712729639,3.71E-09,287_s2_m1_r3_other_-11.375_15.625
step,sst,50.0005708837699,5.94294434847006,8.41343414172168,1.70E-15,287_s2_m1_r3_other_-11.375_15.625
step,mslp,-20.0501429083397,3.28754364600396,-6.09882181570755,3.32E-09,287_s2_m1_r3_other_-11.375_15.625
step,rhum,-3.78079408159927,1.69497331273926,-2.23059210029041,0.026454941922665,287_s2_m1_r3_other_-11.375_15.625
step,nino12,-12.0522541453729,3.12830874978648,-3.8526421492749,1.43E-04,287_s2_m1_r3_other_-11.375_15.625
step,tni,6.85778094396976,2.24070197447781,3.06055023027681,0.002411153312227,287_s2_m1_r3_other_-11.375_15.625
step,nino34,-23.8064902201972,6.14713697022594,-3.87277692615368,1.32E-04,287_s2_m1_r3_other_-11.375_15.625
step,nino4,6.16616692420936,3.51519988296109,1.75414404002972,0.080437171098692,287_s2_m1_r3_other_-11.375_15.625
step,oni,42.7383221992122,8.13601066456929,5.25298256863516,2.86E-07,287_s2_m1_r3_other_-11.375_15.625
nls,a,2.57E-18,7.69E-18,0.333373392425839,0.739082259300455,287_s2_m1_r3_other_-11.375_15.625
nls,b,1.62760080180123,0.107922061946768,15.0812611660815,9.33E-39,287_s2_m1_r3_other_-11.375_15.625
lm,(Intercept),-420.394159569898,21.5287646995688,-19.5270915650036,1.34E-55,288_s3_m1_r3_other_-11.375_15.625
lm,sst,21.0714223707568,0.982196169692009,21.4533746118805,8.21E-63,288_s3_m1_r3_other_-11.375_15.625
poly,(Intercept),2281.16844121612,228.863307960061,9.96738385697987,2.00E-20,288_s3_m1_r3_other_-11.375_15.625
poly,"poly(sst, 2, raw = TRUE)1",-226.298400945485,20.9081096409094,-10.8234749497727,2.68E-23,288_s3_m1_r3_other_-11.375_15.625
poly,"poly(sst, 2, raw = TRUE)2",5.59979322312304,0.47294549042717,11.8402508036713,7.72E-27,288_s3_m1_r3_other_-11.375_15.625
step,(Intercept),14482.5178821816,2277.55991213741,6.3587867897579,7.60E-10,288_s3_m1_r3_other_-11.375_15.625
step,sst,44.2277441344629,2.74554342106716,16.1089217511891,1.83E-42,288_s3_m1_r3_other_-11.375_15.625
step,mslp,-16.5617488669242,2.27914331021306,-7.26665532294936,3.23E-12,288_s3_m1_r3_other_-11.375_15.625
step,nino12,15.9914500848837,2.68148506155059,5.96365436234669,6.95E-09,288_s3_m1_r3_other_-11.375_15.625
step,tni,-7.40070739007772,1.85671630850361,-3.98591177132612,8.45E-05,288_s3_m1_r3_other_-11.375_15.625
step,nino34,37.0099446575494,6.24476509540433,5.92655513732389,8.51E-09,288_s3_m1_r3_other_-11.375_15.625
step,oni,-50.382599150651,8.49298883441811,-5.93225778732617,8.25E-09,288_s3_m1_r3_other_-11.375_15.625
nls,a,-420.394087967668,Inf,0,1,288_s3_m1_r3_other_-11.375_15.625
nls,b,-26.3392694424544,Inf,0,1,288_s3_m1_r3_other_-11.375_15.625
lm,(Intercept),-662.753950765644,34.2651184995003,-19.3419424706005,4.07E-55,289_s1_m1_r3_other_-11.375_15.875
lm,sst,27.8563224151687,1.36579135230931,20.3957378761175,4.12E-59,289_s1_m1_r3_other_-11.375_15.875
poly,(Intercept),7186.93093120612,564.94664208843,12.7214331332925,4.58E-30,289_s1_m1_r3_other_-11.375_15.875
poly,"poly(sst, 2, raw = TRUE)1",-598.71400691984,45.0563204778422,-13.2881247418833,3.85E-32,289_s1_m1_r3_other_-11.375_15.875
poly,"poly(sst, 2, raw = TRUE)2",12.4575908486971,0.895565047972893,13.9103138034415,1.90E-34,289_s1_m1_r3_other_-11.375_15.875
step,(Intercept),-1548.7147691293,159.566813316256,-9.70574480333701,1.44E-19,289_s1_m1_r3_other_-11.375_15.875
step,rhum,-2.49289798200195,1.01136403280766,-2.46488692610649,0.01426010739351,289_s1_m1_r3_other_-11.375_15.875
step,nino12,7.64629628500403,1.91899371966502,3.98453429349355,8.48E-05,289_s1_m1_r3_other_-11.375_15.875
step,tni,-3.50626639266895,1.66815288322337,-2.10188552136407,0.036388575516337,289_s1_m1_r3_other_-11.375_15.875
step,nino34,65.920447539404,4.49557811986679,14.6633971831319,3.68E-37,289_s1_m1_r3_other_-11.375_15.875
step,nino4,-6.61290366014634,2.99183654578985,-2.21031582405533,0.027830321765492,289_s1_m1_r3_other_-11.375_15.875
step,oni,-74.4183295754221,4.84168799394981,-15.370327387559,8.15E-40,289_s1_m1_r3_other_-11.375_15.875
nls,a,4.02E-10,5.86E-10,0.685917298694249,0.493281241395725,289_s1_m1_r3_other_-11.375_15.875
nls,b,0.970327503708618,0.053627567372544,18.0938191167216,2.34E-50,289_s1_m1_r3_other_-11.375_15.875
lm,(Intercept),-1317.75457993911,85.4654900228239,-15.4185575907562,5.00E-40,290_s2_m1_r3_other_-11.375_15.875
lm,sst,50.4512182252111,3.1869564216284,15.8305328189686,1.39E-41,290_s2_m1_r3_other_-11.375_15.875
poly,(Intercept),25023.9824378305,2804.38354061234,8.92316691901796,4.42E-17,290_s2_m1_r3_other_-11.375_15.875
poly,"poly(sst, 2, raw = TRUE)1",-1918.62834543123,209.574547469894,-9.15487290128512,8.32E-18,290_s2_m1_r3_other_-11.375_15.875
poly,"poly(sst, 2, raw = TRUE)2",36.7690712150494,3.91308170696632,9.39644862247338,1.43E-18,290_s2_m1_r3_other_-11.375_15.875
step,(Intercept),16601.9185253763,3173.06684123877,5.23213640179569,3.17E-07,290_s2_m1_r3_other_-11.375_15.875
step,sst,42.5430852644806,5.71133699785184,7.44888373431335,1.03E-12,290_s2_m1_r3_other_-11.375_15.875
step,mslp,-16.5383512080568,3.1677351788519,-5.22087557017657,3.35E-07,290_s2_m1_r3_other_-11.375_15.875
step,rhum,-3.44119981437956,1.58716992013441,-2.16813573060163,0.030942244408768,290_s2_m1_r3_other_-11.375_15.875
step,nino12,-10.4100839556408,2.97377264208594,-3.50063209551173,5.35E-04,290_s2_m1_r3_other_-11.375_15.875
step,tni,6.23729854161212,2.12522150741303,2.9348933839864,0.003597026286265,290_s2_m1_r3_other_-11.375_15.875
step,nino34,-21.3550560918047,5.75554406553385,-3.71034533810383,2.47E-04,290_s2_m1_r3_other_-11.375_15.875
step,nino4,4.93151028230837,3.30851654655551,1.4905502852759,0.137140853283135,290_s2_m1_r3_other_-11.375_15.875
step,oni,34.5057361715306,7.65356471711325,4.50845291663586,9.41E-06,290_s2_m1_r3_other_-11.375_15.875
nls,a,9.42E-18,3.03E-17,0.310994418266504,0.75601800189778,290_s2_m1_r3_other_-11.375_15.875
nls,b,1.57474747391668,0.115670976308237,13.6140242278265,2.78E-33,290_s2_m1_r3_other_-11.375_15.875
lm,(Intercept),-359.534985079615,19.7491963374477,-18.2050438375499,1.35E-50,291_s3_m1_r3_other_-11.375_15.875
lm,sst,18.0414613430183,0.898647281607987,20.0762431626522,1.15E-57,291_s3_m1_r3_other_-11.375_15.875
poly,(Intercept),1901.86292657835,226.979200793597,8.37901851768261,2.02E-15,291_s3_m1_r3_other_-11.375_15.875
poly,"poly(sst, 2, raw = TRUE)1",-188.741957408378,20.7104429129039,-9.11337136545642,1.12E-17,291_s3_m1_r3_other_-11.375_15.875
poly,"poly(sst, 2, raw = TRUE)2",4.67309071227359,0.467701898950966,9.99160089526067,1.67E-20,291_s3_m1_r3_other_-11.375_15.875
